id;codigo_postal;poblacion;provincia_id
14565 ;25412;"Omellons, Els";25
14566 ;25413;"Floresta, La";25
14567 ;25420;Puiggros;25
14568 ;25430;Juneda;25
14569 ;25440;Vinaixa;25
14570 ;25450;"Albi, L'";25
14571 ;25457;"Vilosell, El";25
14572 ;25460;Cervia De Les Garrigues;25
14573 ;25471;"Pobla De Cervoles, La";25
14574 ;25480;Tarres;25
14575 ;25500;"Pobla De Segur, La";25
14576 ;25510;Beranui;25
14577 ;25510;"Plana De Mont-ros, La";25
14578 ;25511;Aguiro;25
14579 ;25511;Astell;25
14580 ;25511;Oveix;25
14581 ;25512;Molinos;25
14582 ;25512;Mont-ros;25
14583 ;25512;PaÜls;25
14584 ;25512;Pobella;25
14585 ;25513;Antist;25
14586 ;25513;Bretui;25
14587 ;25513;Cabestany De Montcortes;25
14588 ;25513;Envall;25
14589 ;25513;Estavill;25
14590 ;25513;Mentui;25
14591 ;25513;Montcortes De Pallars;25
14592 ;25513;Montsor;25
14593 ;25513;PeracalÇ;25
14594 ;25513;"Pobleta De Bellvei, La";25
14595 ;25514;"Burguet, El";25
14596 ;25514;Cadolla;25
14597 ;25514;Cervoles;25
14598 ;25514;LluÇa;25
14599 ;25514;Naens;25
14600 ;25514;Pinyana;25
14601 ;25514;Puigcerver;25
14602 ;25514;Reguard;25
14603 ;25514;Senterada;25
14604 ;25515;Aiguabella;25
14605 ;25515;Cabdella;25
14606 ;25515;Castell-estao;25
14607 ;25515;Central De Cabdella;25
14608 ;25515;Espui;25
14609 ;25515;"Torre De Cabdella, La";25
14610 ;25516;Erinya;25
14611 ;25516;Sant Joan De Vinyafrescal;25
14612 ;25516;Serradell;25
14613 ;25516;Toralla;25
14614 ;25516;Torallola;25
14615 ;25517;Claverol;25
14616 ;25517;Hortoneda De La Conca;25
14617 ;25517;"Pont De Claverol, El";25
14618 ;25517;Sossis;25
14619 ;25518;Aramunt;25
14620 ;25518;Herba-savina;25
14621 ;25518;Pessonada;25
14622 ;25518;Sant Marti De Canals;25
14623 ;25520;"Pont De Suert, El";25
14624 ;25526;Cabanasses;25
14625 ;25526;Cardet;25
14626 ;25526;Castillo De Tor;25
14627 ;25526;Coll;25
14628 ;25526;Llesp;25
14629 ;25526;Sarais;25
14630 ;25527;Barruera;25
14631 ;25527;Durro;25
14632 ;25528;Boi;25
14633 ;25528;Caldes De Boi;25
14634 ;25528;Erill La Vall;25
14635 ;25528;Pla De L'ermita;25
14636 ;25528;Taull;25
14637 ;25529;Castellars (el Pont De Suert);25
14638 ;25529;Erill Castell;25
14639 ;25529;Gotarta;25
14640 ;25529;Iguerri;25
14641 ;25529;Iran;25
14642 ;25529;Irgo;25
14643 ;25529;Malpas;25
14644 ;25529;Peranera;25
14645 ;25529;Ventola;25
14646 ;25530;Vielha/viella;25
14647 ;25537;Arros;25
14648 ;25537;Aubert;25
14649 ;25537;Betlan;25
14650 ;25537;Mont;25
14651 ;25537;Montcorbau;25
14652 ;25537;"Pont D'arros, El";25
14653 ;25537;Vila;25
14654 ;25537;Vilac;25
14655 ;25538;Casau;25
14656 ;25538;Gausac;25
14657 ;25539;Betren;25
14658 ;25539;Casarilh;25
14659 ;25539;Escunhau;25
14660 ;25539;Garos;25
14661 ;25540;Les;25
14662 ;25548;Bordius;25
14663 ;25548;Campespin;25
14664 ;25548;Canejan;25
14665 ;25548;"Cassenhau, Era";25
14666 ;25548;Porcingles;25
14667 ;25548;"Pradet, Eth";25
14668 ;25548;Sant Joan De Toran;25
14669 ;25549;Bausen;25
14670 ;25549;"Pont De Rei, Eth";25
14671 ;25549;Pontaut;25
14672 ;25550;Bossost;25
14673 ;25551;Arres De Jos;25
14674 ;25551;Arres De Sus;25
14675 ;25551;Arro;25
14676 ;25551;Begos;25
14677 ;25551;Benos;25
14678 ;25551;"Bordes, Es";25
14679 ;25551;"Bordeta, Era (vilamos)";25
14680 ;25551;Vilamos;25
14681 ;25552;Casos;25
14682 ;25552;Cierco;25
14683 ;25552;Vilaller;25
14684 ;25553;Senet;25
14685 ;25554;"Bordes, Les (el Pont De Suert)";25
14686 ;25554;Sarroqueta;25
14687 ;25554;Viuet;25
14688 ;25555;Avellanos;25
14689 ;25555;"Bastida De Bellera, La";25
14690 ;25555;Benes;25
14691 ;25555;Buira;25
14692 ;25555;Castellnou D'avellanos;25
14693 ;25555;Erdo;25
14694 ;25555;Erta;25
14695 ;25555;"Iglesies, Les";25
14696 ;25555;Laren;25
14697 ;25555;Manyanet;25
14698 ;25555;"Mesull, El";25
14699 ;25555;"Mola D'amunt, La";25
14700 ;25555;Santa Coloma D'erdo;25
14701 ;25555;Sarroca De Bellera;25
14702 ;25555;Sas;25
14703 ;25555;Sentis;25
14704 ;25555;Vilancos;25
14705 ;25555;Vilella;25
14706 ;25555;Xerallo;25
14707 ;25556;Abella D'adons;25
14708 ;25556;Adons;25
14709 ;25556;Beguda D'adons;25
14710 ;25556;Corroncui;25
14711 ;25556;Perves;25
14712 ;25556;Viu De Llevata;25
14713 ;25560;Sort;25
14714 ;25566;Embonui;25
14715 ;25566;Freixe;25
14716 ;25566;"Llagunes, Les";25
14717 ;25566;Rubio (soriguera);25
14718 ;25566;Soriguera;25
14719 ;25566;Vilamur;25
14720 ;25567;Altron;25
14721 ;25567;"Bastida De Sort, La";25
14722 ;25567;Bernui;25
14723 ;25567;Llessui;25
14724 ;25567;Sauri;25
14725 ;25567;Sorre;25
14726 ;25568;Bressui;25
14727 ;25568;Castellviny;25
14728 ;25568;Enviny;25
14729 ;25568;Llarven;25
14730 ;25568;Montardit De Dalt;25
14731 ;25568;Olp;25
14732 ;25568;Pujalt;25
14733 ;25569;Malmercat;25
14734 ;25569;Puiforniu;25
14735 ;25569;Tornafort;25
14736 ;25570;Ribera De Cardos;25
14737 ;25571;Ainet De Cardos;25
14738 ;25571;Arros De Cardos;25
14739 ;25571;Boldis Jussa;25
14740 ;25571;Boldis Sobira;25
14741 ;25571;Cassibros;25
14742 ;25571;Esterri De Cardos;25
14743 ;25571;Ginestarre;25
14744 ;25572;Anas;25
14745 ;25572;Bonestarre;25
14746 ;25572;Estaon;25
14747 ;25572;Surri;25
14748 ;25573;Ainet De Besan;25
14749 ;25573;Araos;25
14750 ;25574;Alins;25
14751 ;25574;Noris;25
14752 ;25574;Tor;25
14753 ;25575;Areu;25
14754 ;25576;Lladorre;25
14755 ;25576;Lladros;25
14756 ;25576;Lleret;25
14757 ;25577;Aineto;25
14758 ;25577;Tavascan;25
14759 ;25580;Esterri D'aneu;25
14760 ;25586;Alos D'isil;25
14761 ;25586;Arreu;25
14762 ;25586;Boren;25
14763 ;25586;Isavarre;25
14764 ;25586;Isil;25
14765 ;25587;"Ares, Les";25
14766 ;25587;Sorpe;25
14767 ;25587;Valencia D'aneu;25
14768 ;25588;Burgo;25
14769 ;25588;Cerbi;25
14770 ;25588;Escalarre;25
14771 ;25588;Gavas;25
14772 ;25588;Llavorre;25
14773 ;25588;Unarre;25
14774 ;25589;Son;25
14775 ;25590;Gerri De La Sal;25
14776 ;25591;Ancs;25
14777 ;25591;Balestui;25
14778 ;25591;"Comte, El";25
14779 ;25591;Cortscastell;25
14780 ;25591;Peramea;25
14781 ;25591;Pujol De Peramea;25
14782 ;25591;Sellui;25
14783 ;25592;Baen;25
14784 ;25592;Bresca;25
14785 ;25592;Buseu;25
14786 ;25592;Enseu;25
14787 ;25592;Sant Sebastia;25
14788 ;25592;Solduga;25
14789 ;25592;Useu;25
14790 ;25593;Arcalis;25
14791 ;25593;Baro;25
14792 ;25593;Escos;25
14793 ;25593;Estac;25
14794 ;25593;Mencui;25
14795 ;25594;Berani;25
14796 ;25594;Caregue;25
14797 ;25594;Escas;25
14798 ;25594;Montenartro;25
14799 ;25594;Rialp;25
14800 ;25594;Rodes;25
14801 ;25594;Romadriu;25
14802 ;25594;Roni;25
14803 ;25594;Sant Roma De Tavernoles;25
14804 ;25594;Surp;25
14805 ;25595;Aidi;25
14806 ;25595;Alendo De Farrera;25
14807 ;25595;Arestui;25
14808 ;25595;Baiasca;25
14809 ;25595;Burg;25
14810 ;25595;Estaron;25
14811 ;25595;Farrera;25
14812 ;25595;Llavorsi;25
14813 ;25595;Mallolis;25
14814 ;25595;Montesclado;25
14815 ;25595;Tirvia;25
14816 ;25596;Escalo;25
14817 ;25596;Escart;25
14818 ;25597;Berros Jussa;25
14819 ;25597;Berros Sobira;25
14820 ;25597;Dorve;25
14821 ;25597;Espot;25
14822 ;25597;Estais;25
14823 ;25597;"Guingueta D'aneu, La";25
14824 ;25597;Jou;25
14825 ;25598;Bagergue;25
14826 ;25598;Gessa;25
14827 ;25598;Montgarri;25
14828 ;25598;Salardu;25
14829 ;25598;Tredos;25
14830 ;25598;Unha;25
14831 ;25598;Vaqueira;25
14832 ;25599;Arties;25
14833 ;25600;Balaguer;25
14834 ;25610;Os De Balaguer;25
14835 ;25611;Alberola;25
14836 ;25611;Fontdepou;25
14837 ;25611;"Masos De Milla, Els";25
14838 ;25611;Sant Josep De Fontdepou;25
14839 ;25611;Tartareu;25
14840 ;25611;Vilamajor D'ager;25
14841 ;25612;"Avellanes, Les";25
14842 ;25612;"Monestir D'avellanes, El";25
14843 ;25612;Santa Linya;25
14844 ;25612;Vilanova De La Sal;25
14845 ;25613;Camarasa;25
14846 ;25613;Sant LlorenÇ De Montgai;25
14847 ;25614;Gerb;25
14848 ;25615;"Baronia De Sant Oisme, La";25
14849 ;25615;Figuerola De Meia;25
14850 ;25615;Fontllonga;25
14851 ;25615;"MaÇana, La";25
14852 ;25616;Montgai;25
14853 ;25617;"Hostal-nou I La Codosa, L'";25
14854 ;25617;"Rapita, La";25
14855 ;25617;Sant Jordi De Muller;25
14856 ;25617;"Sentiu De Sio, La";25
14857 ;25620;Tremp;25
14858 ;25630;Talarn;25
14859 ;25631;Cellers;25
14860 ;25632;Alsamora;25
14861 ;25632;"Alzina, L' (sant Esteve De La Sarga)";25
14862 ;25632;Beniure;25
14863 ;25632;Castellnou De Montsec;25
14864 ;25632;"Clua De La Sarga, La";25
14865 ;25632;Collmorter;25
14866 ;25632;Estorm;25
14867 ;25632;Guardia De Tremp;25
14868 ;25632;Moror;25
14869 ;25632;Sant Esteve De La Sarga;25
14870 ;25632;Santa Llucia De Mur;25
14871 ;25632;"Torre D'amargos, La";25
14872 ;25632;Vilamolat De Mur;25
14873 ;25633;Palau De Noguera;25
14874 ;25633;Puigcercos;25
14875 ;25633;PuigmaÇana;25
14876 ;25634;Claramunt;25
14877 ;25634;Figols De Tremp;25
14878 ;25634;"Meull, El";25
14879 ;25634;Puigverd (tremp);25
14880 ;25635;Castissent;25
14881 ;25635;Claret De Tremp;25
14882 ;25635;Eroles;25
14883 ;25636;Gurp;25
14884 ;25636;Santa Engracia;25
14885 ;25637;Sant Adria;25
14886 ;25637;Tendrui;25
14887 ;25638;Aransis;25
14888 ;25638;Mata-solana;25
14889 ;25638;Mereia;25
14890 ;25638;"Obacs De Llimiana, Els";25
14891 ;25638;Perolet;25
14892 ;25638;Sant Salvador De Tolo;25
14893 ;25638;Tolo;25
14894 ;25639;Fontsagrada;25
14895 ;25639;Gavet De La Conca;25
14896 ;25639;Llimiana;25
14897 ;25639;Mas De Solduga;25
14898 ;25639;Sant Cristofol De La Vall;25
14899 ;25639;Sant Marti De Barcedana;25
14900 ;25639;Sant Miquel De La Vall;25
14901 ;25639;Sant Serni;25
14902 ;25640;Academia General Basica De Suboficiales;25
14903 ;25650;Isona;25
14904 ;25651;Abella De La Conca;25
14905 ;25651;Carreu;25
14906 ;25651;"Rua, La";25
14907 ;25651;Siall;25
14908 ;25652;Boixols;25
14909 ;25653;Covet;25
14910 ;25654;Suterranya;25
14911 ;25654;Vilamitjana;25
14912 ;25655;Basturs;25
14913 ;25655;Figuerola D'orcau;25
14914 ;25655;Orcau;25
14915 ;25656;Conques;25
14916 ;25656;Sant Roma D'abella;25
14917 ;25657;Biscarri;25
14918 ;25657;Llorda;25
14919 ;25658;Benavent De Tremp;25
14920 ;25658;Gramenet (isona I Conca Della);25
14921 ;25660;Alcoletge;25
14922 ;25670;Termens;25
14923 ;25680;Vallfogona De Balaguer;25
14924 ;25690;Vilanova De La Barca;25
14925 ;25691;Ager;25
14926 ;25692;Agullo;25
14927 ;25692;"Ametlla De Montsec, L'";25
14928 ;25692;CorÇa;25
14929 ;25692;Milla;25
14930 ;25692;"Regola, La";25
14931 ;25693;Rivert;25
14932 ;25693;Salas De Pallars;25
14933 ;25693;Sensui;25
14934 ;25700;Santa Magdalena;25
14935 ;25700;"Seu D'urgell, La";25
14936 ;25710;Castellciutat;25
14937 ;25711;Montferrer;25
14938 ;25712;Albet;25
14939 ;25712;Aravell;25
14940 ;25712;Bellestar (montferrer I Castellbo);25
14941 ;25712;Carmeniu;25
14942 ;25712;Castellbo;25
14943 ;25712;"Eres, Les";25
14944 ;25712;Sallent De Castellbo;25
14945 ;25712;Sant Andreu De Castellbo;25
14946 ;25712;Sant Joan De L'erm;25
14947 ;25712;Santa Creu De Castellbo;25
14948 ;25712;Seix;25
14949 ;25712;Sendes;25
14950 ;25712;Solanell;25
14951 ;25712;Turbias;25
14952 ;25712;Vilamitjana Del Canto;25
14953 ;25713;Arfa;25
14954 ;25713;"Coma De Nabiners, La";25
14955 ;25713;"Freita, La";25
14956 ;25713;Nabiners;25
14957 ;25714;Avellanet;25
14958 ;25714;Biscarbo;25
14959 ;25714;Canturri;25
14960 ;25714;Cassovall;25
14961 ;25714;Guils Del Canto;25
14962 ;25714;Pallerols Del Canto;25
14963 ;25714;"Parroquia D'horto, La";25
14964 ;25714;Solans;25
14965 ;25715;"Bastida D'hortons, La";25
14966 ;25716;Gosol;25
14967 ;25716;Sorribes (gosol);25
14968 ;25717;Adraen;25
14969 ;25717;Barceloneta;25
14970 ;25717;Colldarnat;25
14971 ;25717;Cornellana;25
14972 ;25717;Fornols;25
14973 ;25717;"Ges, El";25
14974 ;25717;Josa Del Cadi;25
14975 ;25717;Montargull De La Vansa;25
14976 ;25717;Ossera;25
14977 ;25717;Padrinas;25
14978 ;25717;Sant Pere De La Vansa;25
14979 ;25717;Sisquer;25
14980 ;25717;Sorribes (la Vansa I Fornols);25
14981 ;25717;Tuixent;25
14982 ;25718;Alas;25
14983 ;25718;Cerc;25
14984 ;25718;Ortedo;25
14985 ;25718;Sant Antoni;25
14986 ;25718;Torres D'alas;25
14987 ;25718;Vilanova De Banat;25
14988 ;25719;Bescaran;25
14989 ;25719;Estamariu;25
14990 ;25720;Bellver De Cerdanya;25
14991 ;25721;Baltarga;25
14992 ;25721;Beders;25
14993 ;25721;Bor;25
14994 ;25721;Capdevila;25
14995 ;25721;Coborriu De Bellver;25
14996 ;25721;Cortas;25
14997 ;25721;Eller;25
14998 ;25721;Nas;25
14999 ;25721;Olia;25
15000 ;25721;Orden;25
15001 ;25721;Pedra (bellver De Cerdanya);25
15002 ;25721;Pi;25
15003 ;25721;"Pla, El";25
15004 ;25721;Prats;25
15005 ;25721;Riu De Cerdanya;25
15006 ;25721;Riu De Santa Maria;25
15007 ;25721;Sansor;25
15008 ;25721;Santa Magdalena De Bellver;25
15009 ;25721;Tallo;25
15010 ;25721;Talltendre;25
15011 ;25721;Vilella (bellver De Cerdanya);25
15012 ;25722;Ansovell;25
15013 ;25722;Aristot;25
15014 ;25722;Arseguel;25
15015 ;25722;"Banys De Sant VicenÇ, Els";25
15016 ;25722;Castellnou De Carcolze;25
15017 ;25722;Cava;25
15018 ;25723;Bar;25
15019 ;25723;"Pont De Bar, El";25
15020 ;25723;"Querforadat, El";25
15021 ;25723;Toloriu;25
15022 ;25724;Martinet;25
15023 ;25724;Sant Marti Dels Castells;25
15024 ;25725;Beixec;25
15025 ;25725;Estana;25
15026 ;25725;Montella;25
15027 ;25725;Villec;25
15028 ;25726;Aranser;25
15029 ;25726;Lles;25
15030 ;25726;Musser;25
15031 ;25726;Senillers;25
15032 ;25726;Travesseres;25
15033 ;25726;Viliella;25
15034 ;25727;Ardovol;25
15035 ;25727;Prullans;25
15036 ;25730;Artesa De Segre;25
15037 ;25735;Vilanova De Meia;25
15038 ;25736;Alentorn;25
15039 ;25736;Argentera;25
15040 ;25736;Boada;25
15041 ;25736;Garzola;25
15042 ;25736;LluÇars;25
15043 ;25736;Santa Maria De Meia;25
15044 ;25737;Alos De Balaguer;25
15045 ;25737;Baldomar;25
15046 ;25737;"Clua, La (artesa De Segre)";25
15047 ;25737;Cubells;25
15048 ;25737;Foradada;25
15049 ;25737;Marcovau;25
15050 ;25737;Montsonis;25
15051 ;25737;Rubio De Baix;25
15052 ;25737;Rubio De Dalt;25
15053 ;25737;Rubio Del Mig;25
15054 ;25737;"Torre De Fluvia, La";25
15055 ;25737;"Vall D'ariet, La";25
15056 ;25737;Vernet;25
15057 ;25738;Anya;25
15058 ;25738;Comiols;25
15059 ;25738;Folquer;25
15060 ;25738;Montargull;25
15061 ;25738;Montmagastre;25
15062 ;25738;Torrec;25
15063 ;25738;Vall-llebrera;25
15064 ;25739;Colldelrat;25
15065 ;25739;Collfred;25
15066 ;25739;Colonia La Fabrica;25
15067 ;25739;"Pont D'alentorn, El";25
15068 ;25739;Sero;25
15069 ;25739;Tudela De Segre;25
15070 ;25739;Vilves;25
15071 ;25740;Ponts;25
15072 ;25746;Torreblanca;25
15073 ;25746;"Tossal, El";25
15074 ;25747;Bellfort;25
15075 ;25747;Gualter;25
15076 ;25747;Palau De Rialb;25
15077 ;25747;Pallerols De Rialb;25
15078 ;25747;Polig;25
15079 ;25747;"Puig De Rialb, El";25
15080 ;25747;Sant Cristofol De La Donzell;25
15081 ;25747;Sant Marti De Rialb;25
15082 ;25747;"Serra De Rialb, La";25
15083 ;25747;"Torre De Rialb, La";25
15084 ;25747;Vilaplana;25
15085 ;25748;"Alzina, L' (vilanova De L'aguda)";25
15086 ;25748;Cabanabona;25
15087 ;25748;Guardiola De L'aguda;25
15088 ;25748;Plandogau;25
15089 ;25748;Ribelles;25
15090 ;25748;Vilalta;25
15091 ;25748;Vilamajor De Cabanabona;25
15092 ;25749;Claret (oliola);25
15093 ;25749;"ForÇa, La";25
15094 ;25749;"Gos, El";25
15095 ;25749;Maravella;25
15096 ;25749;Oliola;25
15097 ;25749;Vilanova De L'aguda;25
15098 ;25750;Tora;25
15099 ;25751;Cellers De Tora;25
15100 ;25751;Claret (tora);25
15101 ;25751;Fontanet De Llanera;25
15102 ;25751;Llanera;25
15103 ;25751;Sant Serni De Tora;25
15104 ;25751;Vallferosa;25
15105 ;25752;Biosca;25
15106 ;25753;Lloberola;25
15107 ;25753;Sanauja;25
15108 ;25788;Os De Civis;25
15109 ;25790;Aguilar De Bassella;25
15110 ;25790;"Anoves, Les";25
15111 ;25790;"Castell, El (oliana)";25
15112 ;25790;Castell-llebre;25
15113 ;25790;Cortiuda;25
15114 ;25790;"Mora Comtal, La";25
15115 ;25790;Nuncarga;25
15116 ;25790;Oliana;25
15117 ;25790;Peramola;25
15118 ;25790;Trago De Peramola;25
15119 ;25790;"Valldan, La";25
15120 ;25791;Miralpeix;25
15121 ;25791;Tiurana;25
15122 ;25792;Castellnou De Bassella;25
15123 ;25792;"Clua, La";25
15124 ;25792;Guardiola De Bassella;25
15125 ;25792;Mirambell;25
15126 ;25793;Coll De Nargo;25
15127 ;25793;Gavarra;25
15128 ;25793;"Masies De Nargo, Les";25
15129 ;25793;Valldarques;25
15130 ;25794;Alinya;25
15131 ;25794;"Alzina D'alinya, L'";25
15132 ;25794;Cabo;25
15133 ;25794;Canelles D'organya;25
15134 ;25794;Figols (figols I Alinya);25
15135 ;25794;Llobera (figols I Alinya);25
15136 ;25794;Montanissell;25
15137 ;25794;Organya;25
15138 ;25794;Perles;25
15139 ;25794;"Prats De Montanissell, Els";25
15140 ;25794;"Pujal De Cabo, El";25
15141 ;25794;Romanins;25
15142 ;25794;Sallent (coll De Nargo);25
15143 ;25794;Senyus;25
15144 ;25794;"Sorts, Les";25
15145 ;25794;"Vilar De Cabo, El";25
15146 ;25795;Argestues;25
15147 ;25795;"Bastida De Tost, La";25
15148 ;25795;Bellpui;25
15149 ;25795;Beren;25
15150 ;25795;Castellar De Tost;25
15151 ;25795;Castellas Del Canto;25
15152 ;25795;"Castells, Els (les Valls D'aguilar)";25
15153 ;25795;Espaen;25
15154 ;25795;Gramos;25
15155 ;25795;"Guardia D'ares, La";25
15156 ;25795;"Hostalets De Tost, Els";25
15157 ;25795;Junyent;25
15158 ;25795;Malgrat De Noves;25
15159 ;25795;Miravall;25
15160 ;25795;Montan De Tost;25
15161 ;25795;Noves De Segre;25
15162 ;25795;Palanca De Noves;25
15163 ;25795;Sant Pere;25
15164 ;25795;Saulet;25
15165 ;25795;Taus;25
15166 ;25795;Tora De Tost;25
15167 ;25795;Trejuvell;25
15168 ;25795;Vila-rubla;25
15169 ;25796;"Pla De Sant Tirs, El";25
15170 ;25797;Adrall;25
15171 ;25798;Anserall;25
15172 ;25798;Calbinya;25
15173 ;25799;Arcavell;25
15174 ;25799;Arduix;25
15175 ;25799;Argolell;25
15176 ;25799;Ars;25
15177 ;25799;Asnurri;25
15178 ;25799;Civis;25
15179 ;25799;"Farga De Moles, La";25
15180 ;25799;Farrera Dels Llops;25
15181 ;25799;Sant Joan Fumat;25
15182 ;26000;"Cortijo, El (ver Callejero LogroÑo)";26
15183 ;26000;LogroÑo;26
15184 ;26000;Varea (ver Callejero LogroÑo);26
15185 ;26001;Logroño;26
15186 ;26002;Logroño;26
15187 ;26003;Logroño;26
15188 ;26004;Logroño;26
15189 ;26005;Logroño;26
15190 ;26006;Logroño;26
15191 ;26007;Logroño;26
15192 ;26008;Logroño;26
15193 ;26009;Logroño;26
15194 ;26070;Logroño;26
15195 ;26071;Logroño;26
15196 ;26080;Logroño;26
15197 ;26100;Ribabellosa;26
15198 ;26100;Torrecilla En Cameros;26
15199 ;26110;Nestares;26
15200 ;26111;Almarza De Cameros;26
15201 ;26111;Pinillos;26
15202 ;26120;Albelda De Iregua;26
15203 ;26121;CastaÑares De Las Cuevas;26
15204 ;26121;Islallana;26
15205 ;26121;Panzares;26
15206 ;26121;Viguera;26
15207 ;26122;Gallinero De Cameros;26
15208 ;26122;Pradillo;26
15209 ;26123;Aldeanueva De Cameros;26
15210 ;26123;Villanueva De Cameros;26
15211 ;26124;Montemediano;26
15212 ;26124;Nieva De Cameros;26
15213 ;26124;Ortigosa De Cameros;26
15214 ;26124;PeÑaloscintos;26
15215 ;26124;"Rasillo De Cameros, El";26
15216 ;26125;Villoslada De Cameros;26
15217 ;26126;"Horcajo, El";26
15218 ;26126;Lumbreras;26
15219 ;26126;San Andres;26
15220 ;26127;Montenegro De Cameros;26
15221 ;26130;Clavijo;26
15222 ;26130;Ribafrecha;26
15223 ;26130;Union De Los Tres Ejercitos;26
15224 ;26131;Jubera;26
15225 ;26131;Lagunilla De Jubera;26
15226 ;26131;Robres Del Castillo;26
15227 ;26131;San Bartolome De Jubera;26
15228 ;26131;San Martin;26
15229 ;26131;San Vicente De Robres;26
15230 ;26131;Santa Cecilia;26
15231 ;26131;Santa Engracia;26
15232 ;26131;Ventas Blancas;26
15233 ;26131;Zenzano;26
15234 ;26132;Bucesta;26
15235 ;26132;"Collado, El";26
15236 ;26132;Leza De Rio Leza;26
15237 ;26132;Luezas;26
15238 ;26132;Santa Marina;26
15239 ;26132;Soto De Cameros;26
15240 ;26132;Terroba;26
15241 ;26132;Trevijano;26
15242 ;26133;Ajamil;26
15243 ;26133;Hornillos De Cameros;26
15244 ;26133;Rabanera;26
15245 ;26133;San Roman De Cameros;26
15246 ;26133;TorremuÑa;26
15247 ;26133;Vadillos;26
15248 ;26133;Velilla;26
15249 ;26134;Jalon De Cameros;26
15250 ;26134;Muro De Cameros;26
15251 ;26134;Torre En Cameros;26
15252 ;26135;Cabezon De Cameros;26
15253 ;26135;Laguna De Cameros;26
15254 ;26140;Lardero;26
15255 ;26141;Alberite;26
15256 ;26142;Villamediana De Iregua;26
15257 ;26143;Murillo De Rio Leza;26
15258 ;26144;Corera;26
15259 ;26144;Galilea;26
15260 ;26144;Santa Lucia;26
15261 ;26145;Aldealobos;26
15262 ;26145;"Molinos De Ocon, Los";26
15263 ;26145;Oteruelo;26
15264 ;26145;"Ruedas De Ocon, Las";26
15265 ;26146;"Redal, El";26
15266 ;26147;Pipaona;26
15267 ;26148;Ocon;26
15268 ;26150;"Sequero, El  (agoncillo), Poligono Industrial";26
15269 ;26151;Arrubal;26
15270 ;26160;Aeropuerto De Algoncillo;26
15271 ;26160;Agoncillo;26
15272 ;26160;Recajo;26
15273 ;26190;Nalda;26
15274 ;26191;Sorzano;26
15275 ;26200;Haro;26
15276 ;26210;Anguciana;26
15277 ;26210;Cihuri;26
15278 ;26211;Foncea;26
15279 ;26211;Fonzaleche;26
15280 ;26211;Tirgo;26
15281 ;26212;Castilseco;26
15282 ;26212;Cellorigo;26
15283 ;26212;Galbarruli;26
15284 ;26212;Sajazarra;26
15285 ;26212;"Ternero, El";26
15286 ;26212;Villaseca;26
15287 ;26213;Herramelluri;26
15288 ;26213;Leiva;26
15289 ;26213;Ochanduri;26
15290 ;26213;Tormantos;26
15291 ;26213;Velasco;26
15292 ;26214;Cuzcurrita De Rio Tiron;26
15293 ;26214;Cuzcurritilla;26
15294 ;26215;Treviana;26
15295 ;26216;San Millan De Yecora;26
15296 ;26220;Ollauri;26
15297 ;26221;Gimileo;26
15298 ;26222;Rodezno;26
15299 ;26223;Hormilleja;26
15300 ;26224;Torrecilla Sobre Alesanco;26
15301 ;26230;Casalarreina;26
15302 ;26240;CastaÑares De Rioja;26
15303 ;26241;BaÑos De Rioja;26
15304 ;26250;Santo Domingo De La Calzada;26
15305 ;26256;Villalobar De Rioja;26
15306 ;26257;BaÑares;26
15307 ;26257;Hervias;26
15308 ;26258;CiriÑuela;26
15309 ;26258;CirueÑa;26
15310 ;26258;Gallinero De Rioja;26
15311 ;26258;Manzanares De Rioja;26
15312 ;26259;Corporales;26
15313 ;26259;GraÑon;26
15314 ;26259;Morales;26
15315 ;26259;Quintana;26
15316 ;26259;Quintanar De Rioja;26
15317 ;26259;Villarta Quintana;26
15318 ;26260;Santurde;26
15319 ;26261;Pazuengos;26
15320 ;26261;Santurdejo;26
15321 ;26270;Amunartia;26
15322 ;26270;Arviza;26
15323 ;26270;Ojacastro;26
15324 ;26270;San Asensio De Los Cantos;26
15325 ;26270;Tondeluna;26
15326 ;26270;Ulizarna;26
15327 ;26270;Uyarra;26
15328 ;26280;Ezcaray;26
15329 ;26288;Anguta;26
15330 ;26288;ValgaÑon;26
15331 ;26288;Zorraquin;26
15332 ;26289;Ayabarrena;26
15333 ;26289;Azarrulla;26
15334 ;26289;Posadas;26
15335 ;26289;San Anton;26
15336 ;26289;Turza;26
15337 ;26289;Urdanta;26
15338 ;26289;Zaldierna;26
15339 ;26290;BriÑas;26
15340 ;26291;Casas Blancas;26
15341 ;26291;Cidamon;26
15342 ;26291;San Torcuato;26
15343 ;26291;Zarraton;26
15344 ;26292;San Felices;26
15345 ;26292;Villalba De Rioja;26
15346 ;26300;Najera;26
15347 ;26310;Badaran;26
15348 ;26311;Arenzana De Abajo;26
15349 ;26311;Camprovin;26
15350 ;26311;Cardenas;26
15351 ;26311;Cordovin;26
15352 ;26311;Mahave;26
15353 ;26312;Arenzana De Arriba;26
15354 ;26312;Bezares;26
15355 ;26312;Tricio;26
15356 ;26313;Somalo;26
15357 ;26313;UruÑuela;26
15358 ;26314;Huercanos;26
15359 ;26315;Aleson;26
15360 ;26315;Castroviejo;26
15361 ;26315;Manjarres;26
15362 ;26315;Santa Coloma;26
15363 ;26320;BaÑos De Rio Tobia;26
15364 ;26321;Bobadilla;26
